batch_time	read_number	channel	num_samples	read_id	sequence_length	decision
1691877483.9908922	159614	127	5003	67bc7142-8517-49e9-b4d3-bc39a27f827a	485	unblock
1691878006.952715	380670	84	5001	cb1ec39f-18c8-4df4-ae81-c9fda93f7a00	396	unblock
1691878178.519482	765485	200	5007	8832e9ae-3968-4369-b695-27d1f1e199db	325	unblock
1691878684.994365	332588	132	5001	8151c68e-3fea-4342-919b-09a90cbb46b2	402	unblock
1691878732.369809	262154	230	5002	637f80f1-db85-4082-8d40-cf38e94b3f76	424	unblock
1691878735.178155	262174	230	5005	7a758c75-8c11-479d-8912-0beaa97010a1	467	unblock
1691879437.1226509	254556	94	5000	659cef66-18b5-4a97-9cd2-f6c0b6ce3b30	378	unblock
1691879873.8514364	141115	109	5004	7d1736a2-a8c7-4b5d-9f44-e017b7018868	445	unblock
1691880214.9847195	280441	88	5000	6163b505-696a-449a-bc1e-3734674448aa	321	unblock
1691880235.978999	248448	128	5003	8ba2a43a-599e-496c-8e8f-e7b4ecd63890	387	unblock
1691881336.6326542	138818	157	5001	8e23d618-f3e7-414d-98c9-ab38877c840c	411	unblock
1691881359.1271608	169038	127	5002	019c5150-169f-4ac2-9f5c-1a827d1802ab	385	unblock
1691882072.9491532	313563	111	5001	339c4c84-e0c7-40f5-b0e0-c33b8f3243d6	308	unblock
1691882155.2240405	229528	38	5000	9328e2dc-2eae-40cf-8765-672d7ed43998	351	unblock
1691884632.8942962	198308	57	5000	bdfb96fd-fcb9-455a-8a99-9d8b0e526650	328	unblock
1691885355.4215186	313823	158	5002	7b56f6f7-8624-4fa9-aa4f-211cc695da8c	302	unblock
1691886285.4406412	201468	57	5013	cf95f9fb-d016-4ab0-a843-241d09d56ffe	380	unblock
1691886396.7695994	271542	136	5001	ec8ad206-e99d-45ac-b377-56eeb4377bbf	387	unblock
1691886599.703532	371223	204	5001	e30efab9-62ab-421a-b936-5aa618aca664	379	unblock
1691886630.5426097	66334	241	5000	3b470b92-5b55-44c1-80a4-1d03fc4973ef	385	unblock
1691886845.419601	253041	62	5004	36aeeeca-0a53-4b2b-a08d-5636d9a0b2da	372	unblock
1691886927.322641	239789	23	5000	deba44fa-7553-4121-963b-95e05d831bae	365	unblock
1691886973.8941538	212279	105	5049	b0619c2e-e69a-4610-a64b-a143ea5b49fc	345	no_decision
1691886974.979559	212279	105	10054	b0619c2e-e69a-4610-a64b-a143ea5b49fc	553	no_decision
1691886975.7031915	212279	105	15085	b0619c2e-e69a-4610-a64b-a143ea5b49fc	731	no_decision
1691886976.8407044	212279	105	20099	b0619c2e-e69a-4610-a64b-a143ea5b49fc	1101	no_decision
1691886977.9591722	212279	105	25099	b0619c2e-e69a-4610-a64b-a143ea5b49fc	1548	no_decision
1691886979.0927992	212279	105	30102	b0619c2e-e69a-4610-a64b-a143ea5b49fc	1938	no_decision
1691886979.8159187	212279	105	35119	b0619c2e-e69a-4610-a64b-a143ea5b49fc	2412	no_decision
1691886980.9353626	212279	105	40119	b0619c2e-e69a-4610-a64b-a143ea5b49fc	2845	no_decision
1691886982.021742	212279	105	45129	b0619c2e-e69a-4610-a64b-a143ea5b49fc	3251	no_decision
1691886983.1530948	212279	105	50132	b0619c2e-e69a-4610-a64b-a143ea5b49fc	3682	no_decision
1691886983.9228032	212279	105	55148	b0619c2e-e69a-4610-a64b-a143ea5b49fc	4136	stop_receiving
1691887046.5219631	262585	120	5005	b963be1e-e699-415f-8619-37d6a40f90dc	341	unblock
1691887321.046491	274471	215	5003	2375912b-bfc6-4507-b46d-cf3a42dda6e1	379	unblock
1691887427.5213826	309149	76	5004	7ea0a3f7-7764-4a78-b72a-e6d50bb1c877	430	unblock
1691887648.5281444	32191	151	5010	19adfdd0-a4d0-4816-8cd0-26d2d4103984	295	unblock
1691888217.070053	276943	215	5007	4d8cdb7f-df20-498a-b210-344cee20a780	409	no_decision
1691889304.6236253	278751	136	5003	e0110ef8-3191-4edf-a75d-db001f6a9704	370	unblock
1691889308.4688382	187231	127	5007	41570931-178b-488e-928d-92e653555448	289	unblock
1691889328.4735773	286782	254	5000	d7b5819c-24a2-4dd3-9c93-789f1e55eda6	378	unblock
1691889474.7894838	280202	215	5010	f37c6f2b-db42-4f33-938b-ee376a0d8131	454	unblock
1691889557.0373864	397057	169	5015	d27c388e-6d6e-4940-9791-53ba5f26e0a9	324	unblock
1691889725.0105677	252538	126	5001	22b404ca-d929-40cb-a510-c14ec099eab4	403	unblock
1691889800.9675648	265847	182	5002	d5c7b81e-383d-4a63-adff-059ca817250f	429	unblock
1691889875.760836	245889	180	5006	b0b07bb5-a299-46ed-bf41-5f058b07ccbf	250	unblock
1691889939.3816562	545971	124	5001	ae7a27d7-16ad-4e49-b0e1-a8e10348774d	415	unblock
1691890462.1443474	289285	254	5008	2e0ea67f-5fbb-41db-9bf1-2cab73a9eb8b	482	unblock
1691890534.0046985	220538	156	5005	c11ffac4-5807-421e-a9ab-624c4dec2f35	392	unblock
1691890746.276885	337006	239	5007	08a3804d-a7f7-4e33-a835-b73309b13f32	287	unblock
1691890864.357592	327872	100	5014	cee27d9b-76b1-4e7a-bd79-b8686a118b6d	360	unblock
1691891452.429906	319168	76	5002	59ba35d9-1729-4583-9e0a-cf6a0b1c4706	382	no_decision
1691891453.4527595	319168	76	10006	59ba35d9-1729-4583-9e0a-cf6a0b1c4706	928	no_decision
1691891454.5022235	319168	76	15009	59ba35d9-1729-4583-9e0a-cf6a0b1c4706	1440	no_decision
1691891455.191936	319168	76	20009	59ba35d9-1729-4583-9e0a-cf6a0b1c4706	1919	no_decision
1691891456.3019404	319168	76	25017	59ba35d9-1729-4583-9e0a-cf6a0b1c4706	2384	no_decision
1691891457.4141662	319168	76	30017	59ba35d9-1729-4583-9e0a-cf6a0b1c4706	2828	no_decision
1691891458.4797251	319168	76	35018	59ba35d9-1729-4583-9e0a-cf6a0b1c4706	3112	no_decision
1691891518.205428	310540	95	5018	87e726f8-e101-45ec-a6d0-e90f884487a1	387	unblock
1691891740.6769018	233519	60	5001	2c458f68-a86d-4356-9956-e45cca8ca5a0	361	unblock
1691891927.7919862	233949	60	5006	5d151ad5-ea42-4fe0-b981-45252f2ec06a	337	unblock
1691892095.275602	320736	85	5004	0b3c08f5-b12d-4d4f-9eee-dc1a2788d231	376	no_decision
1691892095.9960265	320736	85	10006	0b3c08f5-b12d-4d4f-9eee-dc1a2788d231	733	no_decision
1691892097.1243217	320736	85	15006	0b3c08f5-b12d-4d4f-9eee-dc1a2788d231	1092	no_decision
1691892098.2222445	320736	85	20007	0b3c08f5-b12d-4d4f-9eee-dc1a2788d231	1484	no_decision
1691892099.3311837	320736	85	25007	0b3c08f5-b12d-4d4f-9eee-dc1a2788d231	1774	no_decision
1691892100.0659134	320736	85	30008	0b3c08f5-b12d-4d4f-9eee-dc1a2788d231	2170	no_decision
1691892101.1165154	320736	85	35016	0b3c08f5-b12d-4d4f-9eee-dc1a2788d231	2534	no_decision
1691892102.2139833	320736	85	40016	0b3c08f5-b12d-4d4f-9eee-dc1a2788d231	2933	no_decision
1691892102.9558148	320736	85	45019	0b3c08f5-b12d-4d4f-9eee-dc1a2788d231	3275	no_decision
1691892103.9611602	320736	85	50024	0b3c08f5-b12d-4d4f-9eee-dc1a2788d231	3679	no_decision
1691892389.4699123	274235	120	5009	4cb28a19-3dd5-416a-9b19-7f6fb68e6a4c	239	no_decision
1691892390.593277	274235	120	10015	4cb28a19-3dd5-416a-9b19-7f6fb68e6a4c	521	unblock
1691892866.1350307	264613	172	5001	5b5c821c-112c-46ea-b2d5-4d6dc0ed44c5	343	unblock
1691894963.803654	320865	158	5004	45242401-abff-46c2-8c45-5c65c4009847	329	unblock
1691895584.977637	923789	67	5010	eca2a9d2-6bf6-49ff-9366-ac7fa9575ef5	381	unblock
1691897465.8689616	223087	165	5008	cbcdc44c-f11f-4e80-9acb-38e83ecaeed3	386	unblock
1691897494.612638	184430	83	5003	4cf03eac-8447-443d-9dc1-68c6079226f4	406	unblock
1691897540.995327	137977	97	5006	a09c9c46-6178-451e-9b08-6dff8167cbc3	412	unblock
1691897696.1580746	588349	164	5004	391669ed-6a1e-4a51-9716-6ae777d39617	326	unblock
1691897713.5905037	207676	255	5010	fbad0f68-3287-4431-81f7-fe52ff47a360	399	unblock
1691898134.1293848	228677	57	5002	44e3dfdf-12b9-4b46-93b2-db9dd4598253	325	unblock
1691898481.206843	418956	169	5005	ed2d437b-9a89-4c8d-9d94-043f5392cc2a	344	no_decision
1691898482.2200687	418956	169	10013	ed2d437b-9a89-4c8d-9d94-043f5392cc2a	725	no_decision
1691898483.2718344	418956	169	15028	ed2d437b-9a89-4c8d-9d94-043f5392cc2a	1098	no_decision
1691899295.196515	190036	83	5010	a40df55b-f21b-485d-9cb7-123fce634c7b	363	unblock
1691899325.6517522	143358	97	5001	7af51568-96a6-4509-a8d8-fccfba479538	412	unblock
1691899809.1725154	276119	182	5003	d27aa05c-b9d3-479b-a874-90d52c5e6c8f	420	unblock
1691900041.6595418	306559	215	5002	dde1d5e0-8909-41e0-bac8-e9287e10044a	377	unblock
1691900506.605639	235425	234	5016	a57f8e58-bd57-434f-a7e9-bb6781e507e8	399	no_decision
1691900507.5627866	235425	234	10016	a57f8e58-bd57-434f-a7e9-bb6781e507e8	849	no_decision
1691900508.6327932	235425	234	15027	a57f8e58-bd57-434f-a7e9-bb6781e507e8	1287	no_decision
1691900509.3576598	235425	234	20028	a57f8e58-bd57-434f-a7e9-bb6781e507e8	1706	no_decision
1691900510.4354973	235425	234	25041	a57f8e58-bd57-434f-a7e9-bb6781e507e8	2082	no_decision
1691900511.5569596	235425	234	30049	a57f8e58-bd57-434f-a7e9-bb6781e507e8	2496	no_decision
1691900656.835421	596082	164	5006	2c4ab3bb-42ef-4746-9e4d-a34933650202	378	unblock
1691900772.5732613	110461	68	5011	33effa63-376e-4d7b-88b9-16d2401407fc	412	unblock
1691901355.0761852	235819	57	5015	6e3d7b24-73e6-43cd-aa4f-3201e11d7e92	313	unblock
1691901390.6858408	360117	141	5005	6c0c91f9-ec34-4cb2-a1df-4a4313cfc793	428	unblock
1691901403.3898618	309739	215	5007	10849e40-67c3-4ab5-8848-b35d2ea5e5c5	311	unblock
1691901736.2960706	294737	172	5009	abbfa750-05e7-4b50-9338-91275ae806b7	383	unblock
1691901795.5453625	347767	100	5002	1261b778-ecc0-488a-b9d3-d0765aaca632	162	no_decision
1691901796.2861848	347767	100	10002	1261b778-ecc0-488a-b9d3-d0765aaca632	400	unblock
1691902424.3861277	238485	57	5012	28584722-c29f-462d-b6a1-8abdb32a44a7	304	unblock
1691903081.1405685	233601	48	5002	9c7a8707-c087-4b2a-a0f4-80c732926c94	308	unblock
1691903649.3396535	194302	110	5006	bd41e6b6-403f-4047-a05e-fbe99fedbbd6	286	unblock
1691903773.7644172	331667	92	5002	e3873683-a695-4e40-a535-d9646475214e	350	unblock
1691904055.332065	724300	56	5002	1c558c27-db67-4eb2-94bd-5e02c153781b	183	no_decision
1691904159.3528676	241397	57	5005	4efd0f08-f16e-421f-bf0a-0f92118ed57c	364	no_decision
1691904160.3865807	241397	57	10008	4efd0f08-f16e-421f-bf0a-0f92118ed57c	745	no_decision
1691904629.3472805	138013	44	5011	fe280e00-d46c-496a-8a0b-fd6650f4a956	333	unblock
1691904930.2775402	138574	44	5010	890c4d34-eab7-4b4c-9125-cb55f7422161	376	unblock
1691905527.2230296	727677	56	5002	fa5cf177-4ff8-4051-a8c7-2dad01dc5608	372	unblock
1691905817.8212905	245235	57	5002	1ea210f4-2cfb-40fe-8ad1-314d7f1c336f	284	unblock
1691905914.205716	264718	225	5000	60ec507d-7b8a-4e02-b87c-a5224bab933b	489	unblock
1691906002.577023	241295	165	5012	22b9de85-5d78-4316-82c5-1a7e39963736	377	unblock
1691906469.8156624	295852	62	5004	1309c83d-3a5a-42c3-ac0c-b49ac6b372ee	401	unblock
1691907819.125693	192527	157	5011	e0dd0f5a-bd48-4f0f-ad4e-89adb5bcdd52	370	unblock
1691907913.6839314	250157	57	5000	4de77566-325b-410c-ac0f-22346f611449	376	unblock
